ImageNumber,ObjectNumber,Metadata_Channel,Metadata_Col,Metadata_FileLocation,Metadata_FileName,Metadata_Frame,Metadata_Plate,Metadata_Row,Metadata_Series,Metadata_Well,Children_Cells_Count,Children_FilteredNuclei_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
886,21,nan,031,nan,nan,0,u26a,023,0,A2,0,0,411.59044943820226,868.1949438202247,0,21
886,22,nan,031,nan,nan,0,u26a,023,0,A2,0,0,343.9468267581475,958.6732418524871,0,22
887,1,nan,032,nan,nan,0,u26a,023,0,A2,0,0,417.47682858738136,93.64935790061418,0,1
887,2,nan,032,nan,nan,0,u26a,023,0,A2,1,1,349.9477234401349,183.89207419898818,0,2
887,3,nan,032,nan,nan,0,u26a,023,0,A2,1,1,210.8891419893698,235.4905087319666,0,3
887,4,nan,032,nan,nan,0,u26a,023,0,A2,1,1,107.80952380952381,347.2237196765499,0,4
887,5,nan,032,nan,nan,0,u26a,023,0,A2,1,1,563.8703358208955,373.4179104477612,0,5
887,6,nan,032,nan,nan,0,u26a,023,0,A2,1,1,322.911099949774,373.8006027122049,0,6
887,7,nan,032,nan,nan,0,u26a,023,0,A2,1,1,77.8455565142364,384.06039689387404,0,7
887,8,nan,032,nan,nan,0,u26a,023,0,A2,1,1,525.063262195122,727.891006097561,0,8
887,9,nan,032,nan,nan,0,u26a,023,0,A2,1,1,435.74395448079656,744.2204836415362,0,9
887,10,nan,032,nan,nan,0,u26a,023,0,A2,1,1,145.86293592862935,914.7461476074615,0,10
888,1,nan,033,nan,nan,0,u26a,023,0,A2,1,1,150.63602110022606,142.46043707611153,0,1
888,2,nan,033,nan,nan,0,u26a,023,0,A2,1,1,267.1772525849335,216.79394387001477,0,2
888,3,nan,033,nan,nan,0,u26a,023,0,A2,0,0,942.470145953118,235.0247678018576,0,3
888,4,nan,033,nan,nan,0,u26a,023,0,A2,1,1,569.6725806451612,241.18306451612904,0,4
888,5,nan,033,nan,nan,0,u26a,023,0,A2,1,1,467.68580542264755,278.9688995215311,0,5
888,6,nan,033,nan,nan,0,u26a,023,0,A2,1,1,244.1206647398844,295.9985549132948,0,6
888,7,nan,033,nan,nan,0,u26a,023,0,A2,1,1,359.4392014519056,336.3611615245009,0,7
888,8,nan,033,nan,nan,0,u26a,023,0,A2,1,1,657.9344555873926,395.40687679083095,0,8
888,9,nan,033,nan,nan,0,u26a,023,0,A2,1,1,279.21934945788155,410.7814845704754,0,9
888,10,nan,033,nan,nan,0,u26a,023,0,A2,1,1,153.35245416913068,422.6995860437611,0,10
888,11,nan,033,nan,nan,0,u26a,023,0,A2,1,1,200.8370607028754,529.2715654952077,0,11
888,12,nan,033,nan,nan,0,u26a,023,0,A2,1,1,233.89413351314903,830.416048550236,0,12
888,13,nan,033,nan,nan,0,u26a,023,0,A2,1,1,405.97419971333017,917.3554706163402,0,13
888,14,nan,033,nan,nan,0,u26a,023,0,A2,0,0,298.77214231642694,924.5336866010598,0,14
888,15,nan,033,nan,nan,0,u26a,023,0,A2,1,1,508.5576158940397,947.776821192053,0,15
888,16,nan,033,nan,nan,0,u26a,023,0,A2,0,0,43.46944858420268,954.9157973174366,0,16
889,1,nan,034,nan,nan,0,u26a,023,0,A2,0,0,239.6226148409894,56.23816254416961,0,1
889,2,nan,034,nan,nan,0,u26a,023,0,A2,1,1,412.012077294686,143.01545893719808,0,2
889,3,nan,034,nan,nan,0,u26a,023,0,A2,1,1,304.81081081081084,150.2046332046332,0,3
889,4,nan,034,nan,nan,0,u26a,023,0,A2,1,1,514.5181998676373,173.49834546657843,0,4
889,5,nan,034,nan,nan,0,u26a,023,0,A2,0,0,48.7927797833935,180.66714801444044,0,5
889,6,nan,034,nan,nan,0,u26a,023,0,A2,1,1,231.1034236804565,309.027817403709,0,6
889,7,nan,034,nan,nan,0,u26a,023,0,A2,1,1,530.0047651463581,372.68890401633763,0,7
889,8,nan,034,nan,nan,0,u26a,023,0,A2,0,0,48.557984213721916,391.60898603521554,0,8
889,9,nan,034,nan,nan,0,u26a,023,0,A2,1,1,878.4960346070656,531.0612833453497,0,9
889,10,nan,034,nan,nan,0,u26a,023,0,A2,1,1,112.46463414634147,545.5878048780488,0,10
889,11,nan,034,nan,nan,0,u26a,023,0,A2,1,1,159.77304964539007,577.862669245648,0,11
889,12,nan,034,nan,nan,0,u26a,023,0,A2,1,1,75.09969481180062,926.0081383519837,0,12
890,1,nan,035,nan,nan,0,u26a,023,0,A2,1,1,80.21375464684014,153.5511152416357,0,1
890,2,nan,035,nan,nan,0,u26a,023,0,A2,1,1,849.75,248.04866180048663,0,2
890,3,nan,035,nan,nan,0,u26a,023,0,A2,1,1,479.85133418043205,261.1391359593393,0,3
890,4,nan,035,nan,nan,0,u26a,023,0,A2,1,1,631.6084840055632,319.99930458970795,0,4
890,5,nan,035,nan,nan,0,u26a,023,0,A2,0,0,865.7784667418264,327.7237880496054,0,5
890,6,nan,035,nan,nan,0,u26a,023,0,A2,1,1,404.0329313543599,418.3265306122449,0,6
890,7,nan,035,nan,nan,0,u26a,023,0,A2,0,0,79.08928571428571,484.42063492063494,0,7
890,8,nan,035,nan,nan,0,u26a,023,0,A2,1,1,656.1955810147299,479.70703764320785,0,8
890,9,nan,035,nan,nan,0,u26a,023,0,A2,1,1,465.57701564380267,516.9669073405536,0,9
890,10,nan,035,nan,nan,0,u26a,023,0,A2,0,0,87.59042553191489,531.1108156028369,0,10
890,11,nan,035,nan,nan,0,u26a,023,0,A2,1,1,391.58448459086077,576.5106269925611,0,11
890,12,nan,035,nan,nan,0,u26a,023,0,A2,1,1,565.9292196007259,583.6104053236539,0,12
890,13,nan,035,nan,nan,0,u26a,023,0,A2,0,0,112.2305716120745,596.9165061014772,0,13
890,14,nan,035,nan,nan,0,u26a,023,0,A2,1,1,693.15963161934,614.4382194934766,0,14
890,15,nan,035,nan,nan,0,u26a,023,0,A2,1,1,724.1787564766839,664.598445595855,0,15
890,16,nan,035,nan,nan,0,u26a,023,0,A2,0,0,42.64020933275185,777.3746184038378,0,16
890,17,nan,035,nan,nan,0,u26a,023,0,A2,1,1,720.081094049904,800.267754318618,0,17
890,18,nan,035,nan,nan,0,u26a,023,0,A2,1,1,830.4626696832579,830.2980769230769,0,18
890,19,nan,035,nan,nan,0,u26a,023,0,A2,1,1,742.3011811023622,897.4502952755905,0,19
890,20,nan,035,nan,nan,0,u26a,023,0,A2,0,0,640.3804803659931,906.2554327106367,0,20
890,21,nan,035,nan,nan,0,u26a,023,0,A2,1,1,503.8072368421053,892.7230263157895,0,21
890,22,nan,035,nan,nan,0,u26a,023,0,A2,0,0,263.3154825026511,929.6977730646871,0,22
891,1,nan,036,nan,nan,0,u26a,023,0,A2,0,0,836.3689715281813,55.11098198721673,0,1
891,2,nan,036,nan,nan,0,u26a,023,0,A2,1,1,748.1654929577464,122.3284708249497,0,2
891,3,nan,036,nan,nan,0,u26a,023,0,A2,0,0,657.5453815261044,117.96546184738956,0,3
891,4,nan,036,nan,nan,0,u26a,023,0,A2,1,1,509.83153638814014,117.75876010781671,0,4
891,5,nan,036,nan,nan,0,u26a,023,0,A2,1,1,634.9039682539683,144.53571428571428,0,5
891,6,nan,036,nan,nan,0,u26a,023,0,A2,1,1,269.5073012439156,154.42239048134127,0,6
891,7,nan,036,nan,nan,0,u26a,023,0,A2,0,0,892.5345760673482,303.9735417919423,0,7
891,8,nan,036,nan,nan,0,u26a,023,0,A2,1,1,645.7389135254989,339.9246119733925,0,8
891,9,nan,036,nan,nan,0,u26a,023,0,A2,1,1,867.7493438320209,477.6003937007874,0,9
891,10,nan,036,nan,nan,0,u26a,023,0,A2,0,0,967.4354290569244,512.019116397621,0,10
891,11,nan,036,nan,nan,0,u26a,023,0,A2,0,0,40.67423750811162,551.3406878650227,0,11
891,12,nan,036,nan,nan,0,u26a,023,0,A2,1,1,441.64773544212795,567.5248023005032,0,12
891,13,nan,036,nan,nan,0,u26a,023,0,A2,1,1,343.70970921636274,621.8733366190241,0,13
891,14,nan,036,nan,nan,0,u26a,023,0,A2,1,1,169.1686580882353,629.8313419117648,0,14
891,15,nan,036,nan,nan,0,u26a,023,0,A2,1,1,253.2830453059318,856.4474544605324,0,15
891,16,nan,036,nan,nan,0,u26a,023,0,A2,0,0,117.10498812351544,890.003325415677,0,16
892,1,nan,037,nan,nan,0,u26a,023,0,A2,1,1,258.3015355979525,83.6561191251745,0,1
892,2,nan,037,nan,nan,0,u26a,023,0,A2,0,0,122.24649859943978,117.09243697478992,0,2
892,3,nan,037,nan,nan,0,u26a,023,0,A2,1,1,327.7021857923497,254.63606557377048,0,3
892,4,nan,037,nan,nan,0,u26a,023,0,A2,1,1,149.52190237797245,281.13767209011263,0,4
892,5,nan,037,nan,nan,0,u26a,023,0,A2,1,1,272.12423312883436,385.3726993865031,0,5
892,6,nan,037,nan,nan,0,u26a,023,0,A2,1,1,173.68358445678032,395.2545598731166,0,6
892,7,nan,037,nan,nan,0,u26a,023,0,A2,1,1,856.3486146095718,615.4574307304786,0,7
892,8,nan,037,nan,nan,0,u26a,023,0,A2,1,1,698.538415723645,626.473496128648,0,8
892,9,nan,037,nan,nan,0,u26a,023,0,A2,1,1,138.99377777777778,639.3297777777777,0,9
892,10,nan,037,nan,nan,0,u26a,023,0,A2,1,1,445.13113869400973,699.260658391797,0,10
892,11,nan,037,nan,nan,0,u26a,023,0,A2,1,1,244.25741029641185,718.1786271450858,0,11
892,12,nan,037,nan,nan,0,u26a,023,0,A2,1,1,719.7007203667322,721.4957432874918,0,12
892,13,nan,037,nan,nan,0,u26a,023,0,A2,1,1,156.98257502420137,807.1848983543078,0,13
892,14,nan,037,nan,nan,0,u26a,023,0,A2,0,0,953.5443622920518,864.938077634011,0,14
892,15,nan,037,nan,nan,0,u26a,023,0,A2,0,0,437.77938034188037,919.1864316239316,0,15
892,16,nan,037,nan,nan,0,u26a,023,0,A2,1,1,871.1123595505618,913.7303370786517,0,16
892,17,nan,037,nan,nan,0,u26a,023,0,A2,0,0,833.431506849315,928.2465753424658,0,17
892,18,nan,037,nan,nan,0,u26a,023,0,A2,1,1,857.0,935.0592592592593,0,18
893,1,nan,038,nan,nan,0,u26a,023,0,A2,0,0,163.11891891891892,31.54234234234234,0,1
893,2,nan,038,nan,nan,0,u26a,023,0,A2,0,0,959.3500851788756,89.56729131175469,0,2
893,3,nan,038,nan,nan,0,u26a,023,0,A2,0,0,443.71988101140306,144.0287555775905,0,3
893,4,nan,038,nan,nan,0,u26a,023,0,A2,1,1,861.2159273115981,151.63442009620525,0,4
893,5,nan,038,nan,nan,0,u26a,023,0,A2,1,1,303.2227869546802,264.7344345616264,0,5
893,6,nan,038,nan,nan,0,u26a,023,0,A2,1,1,777.1884057971015,325.3266443701226,0,6
893,7,nan,038,nan,nan,0,u26a,023,0,A2,1,1,664.3874396135266,346.05797101449275,0,7
893,8,nan,038,nan,nan,0,u26a,023,0,A2,1,1,736.4870283018868,400.80306603773585,0,8
893,9,nan,038,nan,nan,0,u26a,023,0,A2,0,0,65.21687840290382,410.20916515426495,0,9
893,10,nan,038,nan,nan,0,u26a,023,0,A2,1,1,948.9175991861648,408.29298067141406,0,10
893,11,nan,038,nan,nan,0,u26a,023,0,A2,1,1,217.46069268829027,444.16657504123145,0,11
893,12,nan,038,nan,nan,0,u26a,023,0,A2,1,1,416.0865237366003,465.13476263399696,0,12
893,13,nan,038,nan,nan,0,u26a,023,0,A2,1,1,929.1657142857143,460.3634285714286,0,13
893,14,nan,038,nan,nan,0,u26a,023,0,A2,1,1,628.4922985781991,463.97452606635073,0,14
893,15,nan,038,nan,nan,0,u26a,023,0,A2,1,1,313.07814871016694,505.46965098634297,0,15
893,16,nan,038,nan,nan,0,u26a,023,0,A2,1,1,638.2866323907455,511.9858611825193,0,16
893,17,nan,038,nan,nan,0,u26a,023,0,A2,1,1,764.615220179564,541.9692176143651,0,17
893,18,nan,038,nan,nan,0,u26a,023,0,A2,0,0,97.25654761904762,563.0553571428571,0,18
893,19,nan,038,nan,nan,0,u26a,023,0,A2,1,1,875.5409836065573,561.3383010432191,0,19
893,20,nan,038,nan,nan,0,u26a,023,0,A2,1,1,335.692242114237,581.1227621483376,0,20
893,21,nan,038,nan,nan,0,u26a,023,0,A2,1,1,831.3620178041543,582.9673590504451,0,21
893,22,nan,038,nan,nan,0,u26a,023,0,A2,0,0,913.8124215809285,610.310539523212,0,22
893,23,nan,038,nan,nan,0,u26a,023,0,A2,1,1,720.4857428714357,708.3391695847924,0,23
893,24,nan,038,nan,nan,0,u26a,023,0,A2,1,1,565.3899405083829,752.4699837750135,0,24
893,25,nan,038,nan,nan,0,u26a,023,0,A2,1,1,449.4987320371936,768.262045646661,0,25
893,26,nan,038,nan,nan,0,u26a,023,0,A2,0,0,25.86058779201206,795.9954785229842,0,26
893,27,nan,038,nan,nan,0,u26a,023,0,A2,1,1,125.6039886039886,785.6666666666666,0,27
893,28,nan,038,nan,nan,0,u26a,023,0,A2,1,1,325.7089678510998,810.3824027072758,0,28
893,29,nan,038,nan,nan,0,u26a,023,0,A2,1,1,479.7074569789675,857.9015296367113,0,29
893,30,nan,038,nan,nan,0,u26a,023,0,A2,0,0,290.2983777520278,900.3203939745075,0,30
893,31,nan,038,nan,nan,0,u26a,023,0,A2,0,0,757.8965714285714,905.5428571428571,0,31
893,32,nan,038,nan,nan,0,u26a,023,0,A2,0,0,491.6306555863343,956.9122807017544,0,32
894,1,nan,039,nan,nan,0,u26a,023,0,A2,0,0,330.9701244813278,36.79087136929461,0,1
894,2,nan,039,nan,nan,0,u26a,023,0,A2,1,1,485.02985074626866,84.52611940298507,0,2
894,3,nan,039,nan,nan,0,u26a,023,0,A2,1,1,295.6223344556678,126.63636363636364,0,3
894,4,nan,039,nan,nan,0,u26a,023,0,A2,0,0,763.1774647887324,131.983661971831,0,4
894,5,nan,039,nan,nan,0,u26a,023,0,A2,1,1,496.4490311710194,183.63100252737996,0,5
894,6,nan,039,nan,nan,0,u26a,023,0,A2,1,1,672.4224924012158,212.24451198919283,0,6
894,7,nan,039,nan,nan,0,u26a,023,0,A2,1,1,456.82462057335584,227.36593591905566,0,7
894,8,nan,039,nan,nan,0,u26a,023,0,A2,1,1,201.0599714421704,284.5140409328891,0,8
894,9,nan,039,nan,nan,0,u26a,023,0,A2,0,0,79.90847711927982,346.85071267816954,0,9
894,10,nan,039,nan,nan,0,u26a,023,0,A2,1,1,782.0713606089439,350.7497621313035,0,10
894,11,nan,039,nan,nan,0,u26a,023,0,A2,1,1,638.6871287128713,377.45346534653464,0,11
894,12,nan,039,nan,nan,0,u26a,023,0,A2,1,1,178.06684210526316,390.15473684210525,0,12
894,13,nan,039,nan,nan,0,u26a,023,0,A2,1,1,85.8375,427.6682692307692,0,13
894,14,nan,039,nan,nan,0,u26a,023,0,A2,1,1,952.1096989966555,454.4849498327759,0,14
894,15,nan,039,nan,nan,0,u26a,023,0,A2,1,1,345.22536806342015,489.88165345413364,0,15
894,16,nan,039,nan,nan,0,u26a,023,0,A2,1,1,631.4669148056245,517.5397022332506,0,16
894,17,nan,039,nan,nan,0,u26a,023,0,A2,1,1,731.5140341221794,521.7330764997248,0,17
894,18,nan,039,nan,nan,0,u26a,023,0,A2,0,0,87.66734589913398,584.475802343352,0,18
894,19,nan,039,nan,nan,0,u26a,023,0,A2,1,1,577.9377738825592,587.6590709903593,0,19
894,20,nan,039,nan,nan,0,u26a,023,0,A2,1,1,537.57876943881,631.7261663286004,0,20
894,21,nan,039,nan,nan,0,u26a,023,0,A2,1,1,316.91994247363374,645.6951102588687,0,21
894,22,nan,039,nan,nan,0,u26a,023,0,A2,0,0,39.9871944121071,632.5285215366705,0,22
894,23,nan,039,nan,nan,0,u26a,023,0,A2,1,1,533.1669449081803,707.0283806343906,0,23
894,24,nan,039,nan,nan,0,u26a,023,0,A2,0,0,939.5949421345906,724.6549507072439,0,24
894,25,nan,039,nan,nan,0,u26a,023,0,A2,1,1,664.4978448275862,734.7769396551724,0,25
894,26,nan,039,nan,nan,0,u26a,023,0,A2,0,0,953.280384397965,774.5822498586772,0,26
894,27,nan,039,nan,nan,0,u26a,023,0,A2,1,1,436.2349117920149,788.3207985143919,0,27
894,28,nan,039,nan,nan,0,u26a,023,0,A2,0,0,660.5729729729729,901.7801801801802,0,28
894,29,nan,039,nan,nan,0,u26a,023,0,A2,1,1,430.5752427184466,929.8786407766991,0,29
894,30,nan,039,nan,nan,0,u26a,023,0,A2,0,0,102.08060453400503,948.3047858942066,0,30
894,31,nan,039,nan,nan,0,u26a,023,0,A2,1,1,321.94749794913866,951.2707136997539,0,31
894,32,nan,039,nan,nan,0,u26a,023,0,A2,0,0,951.431886227545,975.8802395209581,0,32
894,33,nan,039,nan,nan,0,u26a,023,0,A2,0,0,580.0528634361234,977.0361233480177,0,33
895,1,nan,040,nan,nan,0,u26a,023,0,A2,1,1,666.3394375408764,127.94767822105952,0,1
895,2,nan,040,nan,nan,0,u26a,023,0,A2,1,1,436.3279220779221,155.3603896103896,0,2
895,3,nan,040,nan,nan,0,u26a,023,0,A2,1,1,107.96666666666667,173.46583333333334,0,3
895,4,nan,040,nan,nan,0,u26a,023,0,A2,1,1,327.70549630844954,176.66611977030354,0,4
895,5,nan,040,nan,nan,0,u26a,023,0,A2,1,1,585.8186573670445,202.46033129904097,0,5
895,6,nan,040,nan,nan,0,u26a,023,0,A2,0,0,957.0095518001469,201.09625275532696,0,6
895,7,nan,040,nan,nan,0,u26a,023,0,A2,1,1,856.0363457760315,226.32318271119843,0,7
895,8,nan,040,nan,nan,0,u26a,023,0,A2,0,0,964.182601205857,255.9328165374677,0,8
895,9,nan,040,nan,nan,0,u26a,023,0,A2,1,1,726.9920477137177,298.506958250497,0,9
895,10,nan,040,nan,nan,0,u26a,023,0,A2,1,1,867.2366159947125,351.38863185723727,0,10
895,11,nan,040,nan,nan,0,u26a,023,0,A2,0,0,967.393175074184,342.10385756676556,0,11
895,12,nan,040,nan,nan,0,u26a,023,0,A2,1,1,397.95706371191136,356.0921052631579,0,12
895,13,nan,040,nan,nan,0,u26a,023,0,A2,1,1,291.7084708470847,454.6505317198386,0,13
895,14,nan,040,nan,nan,0,u26a,023,0,A2,1,1,556.2002355712604,480.4505300353357,0,14
895,15,nan,040,nan,nan,0,u26a,023,0,A2,0,0,936.7688311688312,521.9688311688311,0,15
895,16,nan,040,nan,nan,0,u26a,023,0,A2,1,1,721.0398734177215,530.6613924050633,0,16
895,17,nan,040,nan,nan,0,u26a,023,0,A2,1,1,590.4989299090423,617.0655430711611,0,17
895,18,nan,040,nan,nan,0,u26a,023,0,A2,1,1,210.19386694386694,679.1704781704782,0,18
895,19,nan,040,nan,nan,0,u26a,023,0,A2,1,1,814.3400725764645,830.9035769828927,0,19
895,20,nan,040,nan,nan,0,u26a,023,0,A2,1,1,883.6746113989637,830.7585492227979,0,20
895,21,nan,040,nan,nan,0,u26a,023,0,A2,1,1,64.55511420059582,857.0198609731876,0,21
895,22,nan,040,nan,nan,0,u26a,023,0,A2,1,1,390.280701754386,932.0330634278002,0,22
895,23,nan,040,nan,nan,0,u26a,023,0,A2,0,0,316.3455233291299,965.8139974779319,0,23
896,1,nan,041,nan,nan,0,u26a,023,0,A2,0,0,819.4105048444671,58.49209586945436,0,1
896,2,nan,041,nan,nan,0,u26a,023,0,A2,0,0,888.8917393535146,58.27655207798871,0,2
896,3,nan,041,nan,nan,0,u26a,023,0,A2,1,1,69.88385269121812,83.90462700661001,0,3
896,4,nan,041,nan,nan,0,u26a,023,0,A2,1,1,395.34886731391583,159.652427184466,0,4
896,5,nan,041,nan,nan,0,u26a,023,0,A2,1,1,321.531498470948,193.49847094801223,0,5
896,6,nan,041,nan,nan,0,u26a,023,0,A2,1,1,554.5119346733668,219.56721105527637,0,6
896,7,nan,041,nan,nan,0,u26a,023,0,A2,1,1,159.13345521023766,233.37020109689215,0,7
896,8,nan,041,nan,nan,0,u26a,023,0,A2,1,1,347.16039051603906,296.09553695955367,0,8
896,9,nan,041,nan,nan,0,u26a,023,0,A2,1,1,164.72685539403213,319.2249426166794,0,9
896,10,nan,041,nan,nan,0,u26a,023,0,A2,1,1,465.1674208144796,348.7154348919055,0,10
896,11,nan,041,nan,nan,0,u26a,023,0,A2,1,1,327.2646071188717,386.11014103425117,0,11
896,12,nan,041,nan,nan,0,u26a,023,0,A2,1,1,228.64918357248888,414.6239485403266,0,12
896,13,nan,041,nan,nan,0,u26a,023,0,A2,1,1,247.96807592752373,536.9240724762726,0,13
896,14,nan,041,nan,nan,0,u26a,023,0,A2,0,0,982.7270363951474,529.4280762564991,0,14
896,15,nan,041,nan,nan,0,u26a,023,0,A2,1,1,617.0114632501686,547.4632501685772,0,15
896,16,nan,041,nan,nan,0,u26a,023,0,A2,1,1,836.3473101265823,585.8180379746835,0,16
896,17,nan,041,nan,nan,0,u26a,023,0,A2,1,1,912.0990764063812,610.2241813602016,0,17
896,18,nan,041,nan,nan,0,u26a,023,0,A2,1,1,324.79881266490764,628.2862796833773,0,18
896,19,nan,041,nan,nan,0,u26a,023,0,A2,1,1,877.8429680759275,662.5780845556515,0,19
896,20,nan,041,nan,nan,0,u26a,023,0,A2,1,1,579.6701886792453,695.5992452830188,0,20
896,21,nan,041,nan,nan,0,u26a,023,0,A2,1,1,254.6947194719472,735.8440594059406,0,21
896,22,nan,041,nan,nan,0,u26a,023,0,A2,1,1,610.1898305084745,785.6345762711865,0,22
896,23,nan,041,nan,nan,0,u26a,023,0,A2,1,1,228.62517006802722,836.6047619047619,0,23
896,24,nan,041,nan,nan,0,u26a,023,0,A2,1,1,676.8970427163198,828.9408543263964,0,24
896,25,nan,041,nan,nan,0,u26a,023,0,A2,1,1,853.3324753324754,852.4259974259975,0,25
896,26,nan,041,nan,nan,0,u26a,023,0,A2,1,1,714.850114416476,840.9027459954233,0,26
896,27,nan,041,nan,nan,0,u26a,023,0,A2,1,1,538.1097308488613,854.1469979296066,0,27
896,28,nan,041,nan,nan,0,u26a,023,0,A2,1,1,907.7354497354497,881.1657848324515,0,28
896,29,nan,041,nan,nan,0,u26a,023,0,A2,0,0,797.030510257759,916.7080483955813,0,29
896,30,nan,041,nan,nan,0,u26a,023,0,A2,0,0,34.501161890007744,934.420604182804,0,30
896,31,nan,041,nan,nan,0,u26a,023,0,A2,1,1,651.9243876464324,944.730564430245,0,31
896,32,nan,041,nan,nan,0,u26a,023,0,A2,0,0,707.7830073349634,970.40097799511,0,32
896,33,nan,041,nan,nan,0,u26a,023,0,A2,0,0,599.456442831216,963.0099818511796,0,33
897,1,nan,042,nan,nan,0,u26a,023,0,A2,1,1,234.3125894134478,60.88412017167382,0,1
897,2,nan,042,nan,nan,0,u26a,023,0,A2,0,0,682.9640371229698,53.6368909512761,0,2
897,3,nan,042,nan,nan,0,u26a,023,0,A2,0,0,858.9963784517881,76.79311905839747,0,3
897,4,nan,042,nan,nan,0,u26a,023,0,A2,1,1,720.5625,65.70125,0,4
897,5,nan,042,nan,nan,0,u26a,023,0,A2,1,1,544.0133426966293,79.05407303370787,0,5
897,6,nan,042,nan,nan,0,u26a,023,0,A2,1,1,914.3816534541336,106.78935447338618,0,6
897,7,nan,042,nan,nan,0,u26a,023,0,A2,1,1,802.841141626279,141.5767366720517,0,7
897,8,nan,042,nan,nan,0,u26a,023,0,A2,0,0,40.678044996121024,158.93716058960433,0,8
897,9,nan,042,nan,nan,0,u26a,023,0,A2,1,1,657.6593886462882,169.59497816593887,0,9
897,10,nan,042,nan,nan,0,u26a,023,0,A2,1,1,713.7008069522036,195.203600248293,0,10
897,11,nan,042,nan,nan,0,u26a,023,0,A2,1,1,605.2380514705883,187.84926470588235,0,11
897,12,nan,042,nan,nan,0,u26a,023,0,A2,1,1,102.86619491798005,250.27886780315214,0,12
897,13,nan,042,nan,nan,0,u26a,023,0,A2,0,0,950.393784786642,268.834879406308,0,13
897,14,nan,042,nan,nan,0,u26a,023,0,A2,1,1,741.5136314067612,269.7480916030534,0,14
897,15,nan,042,nan,nan,0,u26a,023,0,A2,1,1,548.8570840197693,340.2668863261944,0,15
897,16,nan,042,nan,nan,0,u26a,023,0,A2,1,1,278.1925055106539,360.574577516532,0,16
897,17,nan,042,nan,nan,0,u26a,023,0,A2,1,1,459.3889602053915,429.9640564826701,0,17
897,18,nan,042,nan,nan,0,u26a,023,0,A2,1,1,324.0537897310513,438.93887530562347,0,18
897,19,nan,042,nan,nan,0,u26a,023,0,A2,1,1,379.6666666666667,467.1778309409888,0,19
897,20,nan,042,nan,nan,0,u26a,023,0,A2,0,0,905.2692103868575,476.8076311605723,0,20
897,21,nan,042,nan,nan,0,u26a,023,0,A2,1,1,152.7392900856793,482.99265605875155,0,21
897,22,nan,042,nan,nan,0,u26a,023,0,A2,1,1,263.7345173041894,567.1429872495446,0,22
897,23,nan,042,nan,nan,0,u26a,023,0,A2,0,0,15.657794676806084,574.277566539924,0,23
897,24,nan,042,nan,nan,0,u26a,023,0,A2,1,1,662.5097254004577,578.6836384439359,0,24
897,25,nan,042,nan,nan,0,u26a,023,0,A2,1,1,218.44955044955046,622.038961038961,0,25
897,26,nan,042,nan,nan,0,u26a,023,0,A2,1,1,755.8307291666666,649.9288194444445,0,26
897,27,nan,042,nan,nan,0,u26a,023,0,A2,1,1,89.9894366197183,651.580985915493,0,27
897,28,nan,042,nan,nan,0,u26a,023,0,A2,1,1,113.17823765020027,694.1775700934579,0,28
897,29,nan,042,nan,nan,0,u26a,023,0,A2,1,1,789.7197998570407,700.3159399571123,0,29
897,30,nan,042,nan,nan,0,u26a,023,0,A2,1,1,590.7235462345091,725.5486177311725,0,30
897,31,nan,042,nan,nan,0,u26a,023,0,A2,1,1,916.8141753748296,732.8705134029987,0,31
897,32,nan,042,nan,nan,0,u26a,023,0,A2,1,1,499.8084880636605,771.1835543766579,0,32
897,33,nan,042,nan,nan,0,u26a,023,0,A2,1,1,308.8741584671155,792.1393060590368,0,33
897,34,nan,042,nan,nan,0,u26a,023,0,A2,1,1,724.2269015900301,824.0116029222174,0,34
897,35,nan,042,nan,nan,0,u26a,023,0,A2,1,1,820.2933771209633,833.6590038314176,0,35
898,1,nan,043,nan,nan,0,u26a,023,0,A2,0,0,729.6989540700318,52.22010004547521,0,1
898,2,nan,043,nan,nan,0,u26a,023,0,A2,0,0,825.7241576242147,61.22615648201028,0,2
898,3,nan,043,nan,nan,0,u26a,023,0,A2,1,1,797.2813186813187,314.8224175824176,0,3
898,4,nan,043,nan,nan,0,u26a,023,0,A2,0,0,931.9753694581281,381.70492610837437,0,4
898,5,nan,043,nan,nan,0,u26a,023,0,A2,1,1,813.0097747556312,405.0939226519337,0,5
898,6,nan,043,nan,nan,0,u26a,023,0,A2,0,0,921.0515793682526,473.7385045981607,0,6
898,7,nan,043,nan,nan,0,u26a,023,0,A2,1,1,440.19905956112854,483.7988505747126,0,7
898,8,nan,043,nan,nan,0,u26a,023,0,A2,1,1,585.6857429718875,499.5542168674699,0,8
898,9,nan,043,nan,nan,0,u26a,023,0,A2,1,1,399.7685512367491,527.565371024735,0,9
898,10,nan,043,nan,nan,0,u26a,023,0,A2,1,1,514.9604365620737,617.2680763983628,0,10
898,11,nan,043,nan,nan,0,u26a,023,0,A2,1,1,361.6702241195304,636.7118463180362,0,11
898,12,nan,043,nan,nan,0,u26a,023,0,A2,1,1,433.03072983354673,660.9929577464789,0,12
898,13,nan,043,nan,nan,0,u26a,023,0,A2,1,1,505.23651452282155,749.3593360995851,0,13
899,1,nan,044,nan,nan,0,u26a,023,0,A2,1,1,387.2519352568614,235.23645320197045,0,1
899,2,nan,044,nan,nan,0,u26a,023,0,A2,0,0,109.79547062986553,249.58952583156406,0,2
